"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","HUR","TOT","PC_LF","M","2017-09",7.9,
"SVK","HUR","TOT","PC_LF","M","2017-10",7.8,
"SVK","HUR","TOT","PC_LF","M","2017-11",7.7,
"SVK","HUR","TOT","PC_LF","M","2017-12",7.6,
"SVK","HUR","TOT","PC_LF","M","2018-01",7.3,
"SVK","HUR","TOT","PC_LF","M","2018-02",7.1,
"SVK","HUR","TOT","PC_LF","M","2018-03",6.9,
"SVK","HUR","TOT","PC_LF","M","2018-04",6.8,
"SVK","HUR","TOT","PC_LF","M","2018-05",6.7,
"SVK","HUR","TOT","PC_LF","M","2018-06",6.6,
"SVK","HUR","TOT","PC_LF","M","2018-07",6.4,
"SVK","HUR","TOT","PC_LF","M","2018-08",6.3,
"SVK","HUR","TOT","PC_LF","M","2018-09",6.2,
"SVK","HUR","TOT","PC_LF","M","2018-10",6.2,
"SVK","HUR","TOT","PC_LF","M","2018-11",6.1,
"SVK","HUR","TOT","PC_LF","M","2018-12",6,
"SVK","HUR","TOT","PC_LF","M","2019-01",5.9,
"SVK","HUR","TOT","PC_LF","M","2019-02",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-03",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-04",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-05",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-06",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-07",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-08",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-09",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-10",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-11",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-12",5.8,
"SVK","HUR","TOT","PC_LF","M","2020-01",5.9,
"SVK","HUR","TOT","PC_LF","M","2020-02",6,
"SVK","HUR","TOT","PC_LF","M","2020-03",5.9,
"SVK","HUR","TOT","PC_LF","M","2020-04",6.5,
"SVK","HUR","TOT","PC_LF","M","2020-05",6.7,
"SVK","HUR","TOT","PC_LF","M","2020-06",6.8,
"SVK","HUR","TOT","PC_LF","M","2020-07",7.1,
"SVK","HUR","TOT","PC_LF","M","2020-08",7.2,
"SVK","HUR","TOT","PC_LF","M","2020-09",7,
"SVK","HUR","TOT","PC_LF","M","2020-10",7.1,
"SVK","HUR","TOT","PC_LF","M","2020-11",7.1,
"SVK","HUR","TOT","PC_LF","M","2020-12",7.1,"B"
"SVK","HUR","TOT","PC_LF","M","2021-01",7,
"SVK","HUR","TOT","PC_LF","M","2021-02",7.1,
"SVK","HUR","TOT","PC_LF","M","2021-03",7.2,
"SVK","HUR","TOT","PC_LF","M","2021-04",7.1,
"SVK","HUR","TOT","PC_LF","M","2021-05",7,
"SVK","HUR","TOT","PC_LF","M","2021-06",6.8,
"SVK","HUR","TOT","PC_LF","M","2021-07",6.7,
"SVK","HUR","TOT","PC_LF","M","2021-08",6.5,
"SVK","HUR","TOT","PC_LF","M","2021-09",6.3,
"SVK","HUR","TOT","PC_LF","M","2021-10",6.3,
"ESP","HUR","TOT","PC_LF","M","2005-09",8.5,
"ESP","HUR","TOT","PC_LF","M","2005-10",8.6,
"ESP","HUR","TOT","PC_LF","M","2005-11",8.7,
"ESP","HUR","TOT","PC_LF","M","2005-12",8.8,
"ESP","HUR","TOT","PC_LF","M","2006-01",8.8,
"ESP","HUR","TOT","PC_LF","M","2006-02",8.7,
"ESP","HUR","TOT","PC_LF","M","2006-03",8.7,
"ESP","HUR","TOT","PC_LF","M","2006-04",8.6,
"ESP","HUR","TOT","PC_LF","M","2006-05",8.5,
"ESP","HUR","TOT","PC_LF","M","2006-06",8.4,
"ESP","HUR","TOT","PC_LF","M","2006-07",8.3,
"ESP","HUR","TOT","PC_LF","M","2006-08",8.3,
"ESP","HUR","TOT","PC_LF","M","2006-09",8.2,
"ESP","HUR","TOT","PC_LF","M","2006-10",8.2,
"ESP","HUR","TOT","PC_LF","M","2006-11",8.3,
"ESP","HUR","TOT","PC_LF","M","2006-12",8.3,
"ESP","HUR","TOT","PC_LF","M","2007-01",8.3,
"ESP","HUR","TOT","PC_LF","M","2007-02",8.2,
"ESP","HUR","TOT","PC_LF","M","2007-03",8.1,
"ESP","HUR","TOT","PC_LF","M","2007-04",8,
"ESP","HUR","TOT","PC_LF","M","2007-05",7.9,
"ESP","HUR","TOT","PC_LF","M","2007-06",8,
"ESP","HUR","TOT","PC_LF","M","2007-07",8.1,
"ESP","HUR","TOT","PC_LF","M","2007-08",8.3,
"ESP","HUR","TOT","PC_LF","M","2007-09",8.3,
"ESP","HUR","TOT","PC_LF","M","2007-10",8.4,
"ESP","HUR","TOT","PC_LF","M","2007-11",8.6,
"ESP","HUR","TOT","PC_LF","M","2007-12",8.8,
"ESP","HUR","TOT","PC_LF","M","2008-01",9.1,
"ESP","HUR","TOT","PC_LF","M","2008-02",9.3,
"ESP","HUR","TOT","PC_LF","M","2008-03",9.5,
"ESP","HUR","TOT","PC_LF","M","2008-04",10,
"ESP","HUR","TOT","PC_LF","M","2008-05",10.4,
"ESP","HUR","TOT","PC_LF","M","2008-06",10.8,
"ESP","HUR","TOT","PC_LF","M","2008-07",11.1,
"ESP","HUR","TOT","PC_LF","M","2008-08",11.5,
"ESP","HUR","TOT","PC_LF","M","2008-09",12,
"ESP","HUR","TOT","PC_LF","M","2008-10",12.9,
"ESP","HUR","TOT","PC_LF","M","2008-11",13.8,
"ESP","HUR","TOT","PC_LF","M","2008-12",14.8,
"ESP","HUR","TOT","PC_LF","M","2009-01",15.9,
"ESP","HUR","TOT","PC_LF","M","2009-02",16.8,
"ESP","HUR","TOT","PC_LF","M","2009-03",17.5,
"ESP","HUR","TOT","PC_LF","M","2009-04",17.8,
"ESP","HUR","TOT","PC_LF","M","2009-05",17.9,
"ESP","HUR","TOT","PC_LF","M","2009-06",17.9,
"ESP","HUR","TOT","PC_LF","M","2009-07",18,
"ESP","HUR","TOT","PC_LF","M","2009-08",18.2,
"ESP","HUR","TOT","PC_LF","M","2009-09",18.4,
"ESP","HUR","TOT","PC_LF","M","2009-10",18.6,
"ESP","HUR","TOT","PC_LF","M","2009-11",18.7,
"ESP","HUR","TOT","PC_LF","M","2009-12",18.9,
"ESP","HUR","TOT","PC_LF","M","2010-01",19.2,
"ESP","HUR","TOT","PC_LF","M","2010-02",19.3,
"ESP","HUR","TOT","PC_LF","M","2010-03",19.5,
"ESP","HUR","TOT","PC_LF","M","2010-04",19.8,
"ESP","HUR","TOT","PC_LF","M","2010-05",20,
"ESP","HUR","TOT","PC_LF","M","2010-06",20,
"ESP","HUR","TOT","PC_LF","M","2010-07",19.9,
"ESP","HUR","TOT","PC_LF","M","2010-08",20,
"ESP","HUR","TOT","PC_LF","M","2010-09",20,
"ESP","HUR","TOT","PC_LF","M","2010-10",20.1,
"ESP","HUR","TOT","PC_LF","M","2010-11",20.2,
"ESP","HUR","TOT","PC_LF","M","2010-12",20.4,
"ESP","HUR","TOT","PC_LF","M","2011-01",20.5,
"ESP","HUR","TOT","PC_LF","M","2011-02",20.6,
"ESP","HUR","TOT","PC_LF","M","2011-03",20.6,
"ESP","HUR","TOT","PC_LF","M","2011-04",20.6,
"ESP","HUR","TOT","PC_LF","M","2011-05",20.6,
"ESP","HUR","TOT","PC_LF","M","2011-06",21,
"ESP","HUR","TOT","PC_LF","M","2011-07",21.3,
"ESP","HUR","TOT","PC_LF","M","2011-08",21.7,
"ESP","HUR","TOT","PC_LF","M","2011-09",22.1,
"ESP","HUR","TOT","PC_LF","M","2011-10",22.4,
"ESP","HUR","TOT","PC_LF","M","2011-11",22.7,
"ESP","HUR","TOT","PC_LF","M","2011-12",23,
"ESP","HUR","TOT","PC_LF","M","2012-01",23.3,
"ESP","HUR","TOT","PC_LF","M","2012-02",23.7,
"ESP","HUR","TOT","PC_LF","M","2012-03",23.9,
"ESP","HUR","TOT","PC_LF","M","2012-04",24.2,
"ESP","HUR","TOT","PC_LF","M","2012-05",24.6,
"ESP","HUR","TOT","PC_LF","M","2012-06",24.8,
"ESP","HUR","TOT","PC_LF","M","2012-07",25.1,
"ESP","HUR","TOT","PC_LF","M","2012-08",25.2,
"ESP","HUR","TOT","PC_LF","M","2012-09",25.5,
"ESP","HUR","TOT","PC_LF","M","2012-10",25.7,
"ESP","HUR","TOT","PC_LF","M","2012-11",26,
"ESP","HUR","TOT","PC_LF","M","2012-12",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-01",26.3,
"ESP","HUR","TOT","PC_LF","M","2013-02",26.4,
"ESP","HUR","TOT","PC_LF","M","2013-03",26.3,
"ESP","HUR","TOT","PC_LF","M","2013-04",26.2,
"ESP","HUR","TOT","PC_LF","M","2013-05",26.2,
"ESP","HUR","TOT","PC_LF","M","2013-06",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-07",26.2,
"ESP","HUR","TOT","PC_LF","M","2013-08",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-09",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-10",26,
"ESP","HUR","TOT","PC_LF","M","2013-11",25.9,
"ESP","HUR","TOT","PC_LF","M","2013-12",25.6,
"ESP","HUR","TOT","PC_LF","M","2014-01",25.6,
"ESP","HUR","TOT","PC_LF","M","2014-02",25.3,
"ESP","HUR","TOT","PC_LF","M","2014-03",25.1,
"ESP","HUR","TOT","PC_LF","M","2014-04",24.8,
"ESP","HUR","TOT","PC_LF","M","2014-05",24.6,
"ESP","HUR","TOT","PC_LF","M","2014-06",24.3,
"ESP","HUR","TOT","PC_LF","M","2014-07",24.3,
"ESP","HUR","TOT","PC_LF","M","2014-08",24.1,
"ESP","HUR","TOT","PC_LF","M","2014-09",24,
"ESP","HUR","TOT","PC_LF","M","2014-10",23.9,
"ESP","HUR","TOT","PC_LF","M","2014-11",23.8,
"ESP","HUR","TOT","PC_LF","M","2014-12",23.7,
"ESP","HUR","TOT","PC_LF","M","2015-01",23.5,
"ESP","HUR","TOT","PC_LF","M","2015-02",23.2,
"ESP","HUR","TOT","PC_LF","M","2015-03",22.9,
"ESP","HUR","TOT","PC_LF","M","2015-04",22.7,
"ESP","HUR","TOT","PC_LF","M","2015-05",22.4,
"ESP","HUR","TOT","PC_LF","M","2015-06",22.2,
"ESP","HUR","TOT","PC_LF","M","2015-07",21.9,
"ESP","HUR","TOT","PC_LF","M","2015-08",21.6,
"ESP","HUR","TOT","PC_LF","M","2015-09",21.4,
"ESP","HUR","TOT","PC_LF","M","2015-10",21.2,
"ESP","HUR","TOT","PC_LF","M","2015-11",20.9,
"ESP","HUR","TOT","PC_LF","M","2015-12",20.8,
"ESP","HUR","TOT","PC_LF","M","2016-01",20.6,
"ESP","HUR","TOT","PC_LF","M","2016-02",20.5,
"ESP","HUR","TOT","PC_LF","M","2016-03",20.3,
"ESP","HUR","TOT","PC_LF","M","2016-04",20.3,
"ESP","HUR","TOT","PC_LF","M","2016-05",20.1,
"ESP","HUR","TOT","PC_LF","M","2016-06",19.8,
"ESP","HUR","TOT","PC_LF","M","2016-07",19.5,
"ESP","HUR","TOT","PC_LF","M","2016-08",19.2,
"ESP","HUR","TOT","PC_LF","M","2016-09",19.1,
"ESP","HUR","TOT","PC_LF","M","2016-10",18.8,
"ESP","HUR","TOT","PC_LF","M","2016-11",18.8,
"ESP","HUR","TOT","PC_LF","M","2016-12",18.6,
"ESP","HUR","TOT","PC_LF","M","2017-01",18.4,
"ESP","HUR","TOT","PC_LF","M","2017-02",18.3,
"ESP","HUR","TOT","PC_LF","M","2017-03",18.1,
"ESP","HUR","TOT","PC_LF","M","2017-04",17.6,
"ESP","HUR","TOT","PC_LF","M","2017-05",17.3,
"ESP","HUR","TOT","PC_LF","M","2017-06",17,
"ESP","HUR","TOT","PC_LF","M","2017-07",16.8,
"ESP","HUR","TOT","PC_LF","M","2017-08",16.7,
"ESP","HUR","TOT","PC_LF","M","2017-09",16.6,
"ESP","HUR","TOT","PC_LF","M","2017-10",16.6,
"ESP","HUR","TOT","PC_LF","M","2017-11",16.7,
"ESP","HUR","TOT","PC_LF","M","2017-12",16.6,
"ESP","HUR","TOT","PC_LF","M","2018-01",16.5,
"ESP","HUR","TOT","PC_LF","M","2018-02",16.4,
"ESP","HUR","TOT","PC_LF","M","2018-03",16,
"ESP","HUR","TOT","PC_LF","M","2018-04",15.7,
"ESP","HUR","TOT","PC_LF","M","2018-05",15.4,
"ESP","HUR","TOT","PC_LF","M","2018-06",15.1,
"ESP","HUR","TOT","PC_LF","M","2018-07",14.9,
"ESP","HUR","TOT","PC_LF","M","2018-08",14.8,
"ESP","HUR","TOT","PC_LF","M","2018-09",14.7,
"ESP","HUR","TOT","PC_LF","M","2018-10",14.6,
"ESP","HUR","TOT","PC_LF","M","2018-11",14.5,
"ESP","HUR","TOT","PC_LF","M","2018-12",14.4,
"ESP","HUR","TOT","PC_LF","M","2019-01",14.4,
"ESP","HUR","TOT","PC_LF","M","2019-02",14.4,
"ESP","HUR","TOT","PC_LF","M","2019-03",14.3,
"ESP","HUR","TOT","PC_LF","M","2019-04",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-05",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-06",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-07",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-08",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-09",14,
"ESP","HUR","TOT","PC_LF","M","2019-10",13.9,
"ESP","HUR","TOT","PC_LF","M","2019-11",13.8,
"ESP","HUR","TOT","PC_LF","M","2019-12",13.8,
"ESP","HUR","TOT","PC_LF","M","2020-01",13.9,
"ESP","HUR","TOT","PC_LF","M","2020-02",13.7,
"ESP","HUR","TOT","PC_LF","M","2020-03",14.5,
"ESP","HUR","TOT","PC_LF","M","2020-04",15.1,
"ESP","HUR","TOT","PC_LF","M","2020-05",15.3,
"ESP","HUR","TOT","PC_LF","M","2020-06",15.9,
"ESP","HUR","TOT","PC_LF","M","2020-07",16.3,
"ESP","HUR","TOT","PC_LF","M","2020-08",16.6,
"ESP","HUR","TOT","PC_LF","M","2020-09",16.5,
"ESP","HUR","TOT","PC_LF","M","2020-10",16.3,
"ESP","HUR","TOT","PC_LF","M","2020-11",16.2,
"ESP","HUR","TOT","PC_LF","M","2020-12",16.2,
"ESP","HUR","TOT","PC_LF","M","2021-01",15.8,
"ESP","HUR","TOT","PC_LF","M","2021-02",15.7,
"ESP","HUR","TOT","PC_LF","M","2021-03",15.4,
"ESP","HUR","TOT","PC_LF","M","2021-04",15.4,
"ESP","HUR","TOT","PC_LF","M","2021-05",15.4,
"ESP","HUR","TOT","PC_LF","M","2021-06",15.3,
"ESP","HUR","TOT","PC_LF","M","2021-07",15,
"ESP","HUR","TOT","PC_LF","M","2021-08",14.8,
"ESP","HUR","TOT","PC_LF","M","2021-09",14.6,
"ESP","HUR","TOT","PC_LF","M","2021-10",14.5,
"GBR","HUR","TOT","PC_LF","M","2005-09",4.931824,
"GBR","HUR","TOT","PC_LF","M","2005-10",5.055046,
"GBR","HUR","TOT","PC_LF","M","2005-11",5.14647,
"GBR","HUR","TOT","PC_LF","M","2005-12",5.086849,
"GBR","HUR","TOT","PC_LF","M","2006-01",5.181305,
"GBR","HUR","TOT","PC_LF","M","2006-02",5.234042,
"GBR","HUR","TOT","PC_LF","M","2006-03",5.316002,
"GBR","HUR","TOT","PC_LF","M","2006-04",5.416463,
"GBR","HUR","TOT","PC_LF","M","2006-05",5.472024,
"GBR","HUR","TOT","PC_LF","M","2006-06",5.50575,
"GBR","HUR","TOT","PC_LF","M","2006-07",5.466978,
"GBR","HUR","TOT","PC_LF","M","2006-08",5.484363,
"GBR","HUR","TOT","PC_LF","M","2006-09",5.476115,
"GBR","HUR","TOT","PC_LF","M","2006-10",5.419935,
"GBR","HUR","TOT","PC_LF","M","2006-11",5.50116,
"GBR","HUR","TOT","PC_LF","M","2006-12",5.510167,
"GBR","HUR","TOT","PC_LF","M","2007-01",5.529642,
"GBR","HUR","TOT","PC_LF","M","2007-02",5.513793,
"GBR","HUR","TOT","PC_LF","M","2007-03",5.472364,
"GBR","HUR","TOT","PC_LF","M","2007-04",5.389203,
"GBR","HUR","TOT","PC_LF","M","2007-05",5.350474,
"GBR","HUR","TOT","PC_LF","M","2007-06",5.306345,
"GBR","HUR","TOT","PC_LF","M","2007-07",5.301809,
"GBR","HUR","TOT","PC_LF","M","2007-08",5.310204,
"GBR","HUR","TOT","PC_LF","M","2007-09",5.23918,
"GBR","HUR","TOT","PC_LF","M","2007-10",5.239374,
"GBR","HUR","TOT","PC_LF","M","2007-11",5.156637,
"GBR","HUR","TOT","PC_LF","M","2007-12",5.177152,
"GBR","HUR","TOT","PC_LF","M","2008-01",5.181248,
"GBR","HUR","TOT","PC_LF","M","2008-02",5.182662,
"GBR","HUR","TOT","PC_LF","M","2008-03",5.314263,
"GBR","HUR","TOT","PC_LF","M","2008-04",5.178626,
"GBR","HUR","TOT","PC_LF","M","2008-05",5.350488,
"GBR","HUR","TOT","PC_LF","M","2008-06",5.486731,
"GBR","HUR","TOT","PC_LF","M","2008-07",5.709657,
"GBR","HUR","TOT","PC_LF","M","2008-08",5.855467,
"GBR","HUR","TOT","PC_LF","M","2008-09",5.968081,
"GBR","HUR","TOT","PC_LF","M","2008-10",6.162873,
"GBR","HUR","TOT","PC_LF","M","2008-11",6.352929,
"GBR","HUR","TOT","PC_LF","M","2008-12",6.511285,
"GBR","HUR","TOT","PC_LF","M","2009-01",6.744484,
"GBR","HUR","TOT","PC_LF","M","2009-02",7.071686,
"GBR","HUR","TOT","PC_LF","M","2009-03",7.274436,
"GBR","HUR","TOT","PC_LF","M","2009-04",7.589929,
"GBR","HUR","TOT","PC_LF","M","2009-05",7.763806,
"GBR","HUR","TOT","PC_LF","M","2009-06",7.868461,
"GBR","HUR","TOT","PC_LF","M","2009-07",7.870161,
"GBR","HUR","TOT","PC_LF","M","2009-08",7.84742,
"GBR","HUR","TOT","PC_LF","M","2009-09",7.868379,
"GBR","HUR","TOT","PC_LF","M","2009-10",7.781222,
"GBR","HUR","TOT","PC_LF","M","2009-11",7.772686,
"GBR","HUR","TOT","PC_LF","M","2009-12",7.729149,
"GBR","HUR","TOT","PC_LF","M","2010-01",7.919652,
"GBR","HUR","TOT","PC_LF","M","2010-02",8.009586,
"GBR","HUR","TOT","PC_LF","M","2010-03",7.952375,
"GBR","HUR","TOT","PC_LF","M","2010-04",7.922887,
"GBR","HUR","TOT","PC_LF","M","2010-05",7.852352,
"GBR","HUR","TOT","PC_LF","M","2010-06",7.820323,
"GBR","HUR","TOT","PC_LF","M","2010-07",7.782019,
"GBR","HUR","TOT","PC_LF","M","2010-08",7.754646,
"GBR","HUR","TOT","PC_LF","M","2010-09",7.897151,
"GBR","HUR","TOT","PC_LF","M","2010-10",7.871097,
"GBR","HUR","TOT","PC_LF","M","2010-11",7.863269,
"GBR","HUR","TOT","PC_LF","M","2010-12",7.908611,
"GBR","HUR","TOT","PC_LF","M","2011-01",7.80266,
"GBR","HUR","TOT","PC_LF","M","2011-02",7.778467,
"GBR","HUR","TOT","PC_LF","M","2011-03",7.716984,
"GBR","HUR","TOT","PC_LF","M","2011-04",7.821959,
"GBR","HUR","TOT","PC_LF","M","2011-05",7.940033,
"GBR","HUR","TOT","PC_LF","M","2011-06",8.012876,
"GBR","HUR","TOT","PC_LF","M","2011-07",8.181446,
"GBR","HUR","TOT","PC_LF","M","2011-08",8.332914,
"GBR","HUR","TOT","PC_LF","M","2011-09",8.371708,
"GBR","HUR","TOT","PC_LF","M","2011-10",8.467406,
"GBR","HUR","TOT","PC_LF","M","2011-11",8.394073,
"GBR","HUR","TOT","PC_LF","M","2011-12",8.352232,
"GBR","HUR","TOT","PC_LF","M","2012-01",8.288603,
"GBR","HUR","TOT","PC_LF","M","2012-02",8.210361,
"GBR","HUR","TOT","PC_LF","M","2012-03",8.173666,
"GBR","HUR","TOT","PC_LF","M","2012-04",8.08031,
"GBR","HUR","TOT","PC_LF","M","2012-05",7.991643,
"GBR","HUR","TOT","PC_LF","M","2012-06",8.038419,
"GBR","HUR","TOT","PC_LF","M","2012-07",7.889625,
"GBR","HUR","TOT","PC_LF","M","2012-08",7.859896,
"GBR","HUR","TOT","PC_LF","M","2012-09",7.8517,
"GBR","HUR","TOT","PC_LF","M","2012-10",7.819722,
"GBR","HUR","TOT","PC_LF","M","2012-11",7.813578,
"GBR","HUR","TOT","PC_LF","M","2012-12",7.822212,
"GBR","HUR","TOT","PC_LF","M","2013-01",7.975798,
"GBR","HUR","TOT","PC_LF","M","2013-02",7.844703,
"GBR","HUR","TOT","PC_LF","M","2013-03",7.792031,
"GBR","HUR","TOT","PC_LF","M","2013-04",7.758052,
"GBR","HUR","TOT","PC_LF","M","2013-05",7.748236,
"GBR","HUR","TOT","PC_LF","M","2013-06",7.671113,
"GBR","HUR","TOT","PC_LF","M","2013-07",7.697585,
"GBR","HUR","TOT","PC_LF","M","2013-08",7.618197,
"GBR","HUR","TOT","PC_LF","M","2013-09",7.368819,
"GBR","HUR","TOT","PC_LF","M","2013-10",7.169614,
"GBR","HUR","TOT","PC_LF","M","2013-11",7.2206,
"GBR","HUR","TOT","PC_LF","M","2013-12",7.161771,
"GBR","HUR","TOT","PC_LF","M","2014-01",6.88947,
"GBR","HUR","TOT","PC_LF","M","2014-02",6.754525,
"GBR","HUR","TOT","PC_LF","M","2014-03",6.588041,
"GBR","HUR","TOT","PC_LF","M","2014-04",6.428294,
"GBR","HUR","TOT","PC_LF","M","2014-05",6.289253,
"GBR","HUR","TOT","PC_LF","M","2014-06",6.14313,
"GBR","HUR","TOT","PC_LF","M","2014-07",6.018725,
"GBR","HUR","TOT","PC_LF","M","2014-08",5.980584,
"GBR","HUR","TOT","PC_LF","M","2014-09",5.955225,
"GBR","HUR","TOT","PC_LF","M","2014-10",5.870946,
"GBR","HUR","TOT","PC_LF","M","2014-11",5.698751,
"GBR","HUR","TOT","PC_LF","M","2014-12",5.654739,
"GBR","HUR","TOT","PC_LF","M","2015-01",5.582787,
"GBR","HUR","TOT","PC_LF","M","2015-02",5.536309,
"GBR","HUR","TOT","PC_LF","M","2015-03",5.503917,
"GBR","HUR","TOT","PC_LF","M","2015-04",5.617446,
"GBR","HUR","TOT","PC_LF","M","2015-05",5.60876,
"GBR","HUR","TOT","PC_LF","M","2015-06",5.518803,
"GBR","HUR","TOT","PC_LF","M","2015-07",5.392117,
"GBR","HUR","TOT","PC_LF","M","2015-08",5.319322,
"GBR","HUR","TOT","PC_LF","M","2015-09",5.174273,
"GBR","HUR","TOT","PC_LF","M","2015-10",5.081397,
"GBR","HUR","TOT","PC_LF","M","2015-11",5.078842,
"GBR","HUR","TOT","PC_LF","M","2015-12",5.069228,
"GBR","HUR","TOT","PC_LF","M","2016-01",5.113179,
"GBR","HUR","TOT","PC_LF","M","2016-02",5.071035,
"GBR","HUR","TOT","PC_LF","M","2016-03",5.00705,
"GBR","HUR","TOT","PC_LF","M","2016-04",4.938966,
"GBR","HUR","TOT","PC_LF","M","2016-05",4.921363,
"GBR","HUR","TOT","PC_LF","M","2016-06",4.89368,
"GBR","HUR","TOT","PC_LF","M","2016-07",4.983163,
"GBR","HUR","TOT","PC_LF","M","2016-08",4.838883,
"GBR","HUR","TOT","PC_LF","M","2016-09",4.828989,
"GBR","HUR","TOT","PC_LF","M","2016-10",4.79412,
"GBR","HUR","TOT","PC_LF","M","2016-11",4.742106,
"GBR","HUR","TOT","PC_LF","M","2016-12",4.707117,
"GBR","HUR","TOT","PC_LF","M","2017-01",4.640486,
"GBR","HUR","TOT","PC_LF","M","2017-02",4.5633,
"GBR","HUR","TOT","PC_LF","M","2017-03",4.540287,
"GBR","HUR","TOT","PC_LF","M","2017-04",4.445372,
"GBR","HUR","TOT","PC_LF","M","2017-05",4.425402,
"GBR","HUR","TOT","PC_LF","M","2017-06",4.337695,
"GBR","HUR","TOT","PC_LF","M","2017-07",4.32804,
"GBR","HUR","TOT","PC_LF","M","2017-08",4.266815,
"GBR","HUR","TOT","PC_LF","M","2017-09",4.243337,
"GBR","HUR","TOT","PC_LF","M","2017-10",4.271856,
"GBR","HUR","TOT","PC_LF","M","2017-11",4.352217,
"GBR","HUR","TOT","PC_LF","M","2017-12",4.306048,
"GBR","HUR","TOT","PC_LF","M","2018-01",4.213097,
"GBR","HUR","TOT","PC_LF","M","2018-02",4.198035,
"GBR","HUR","TOT","PC_LF","M","2018-03",4.188944,
"GBR","HUR","TOT","PC_LF","M","2018-04",4.16536,
"GBR","HUR","TOT","PC_LF","M","2018-05",4.036543,
"GBR","HUR","TOT","PC_LF","M","2018-06",4.021197,
"GBR","HUR","TOT","PC_LF","M","2018-07",4.034669,
"GBR","HUR","TOT","PC_LF","M","2018-08",4.073369,
"GBR","HUR","TOT","PC_LF","M","2018-09",4.055318,
"GBR","HUR","TOT","PC_LF","M","2018-10",4.039087,
"GBR","HUR","TOT","PC_LF","M","2018-11",4.013542,
"GBR","HUR","TOT","PC_LF","M","2018-12",3.930562,
"GBR","HUR","TOT","PC_LF","M","2019-01",3.941531,
"GBR","HUR","TOT","PC_LF","M","2019-02",3.817801,
"GBR","HUR","TOT","PC_LF","M","2019-03",3.830274,
"GBR","HUR","TOT","PC_LF","M","2019-04",3.795611,
"GBR","HUR","TOT","PC_LF","M","2019-05",3.892838,
"GBR","HUR","TOT","PC_LF","M","2019-06",3.797049,
"GBR","HUR","TOT","PC_LF","M","2019-07",3.862741,
"GBR","HUR","TOT","PC_LF","M","2019-08",3.833198,
"GBR","HUR","TOT","PC_LF","M","2019-09",3.757134,
"GBR","HUR","TOT","PC_LF","M","2019-10",3.818563,
"GBR","HUR","TOT","PC_LF","M","2019-11",3.768513,
"GBR","HUR","TOT","PC_LF","M","2019-12",3.912849,
"GBR","HUR","TOT","PC_LF","M","2020-01",3.961213,
"GBR","HUR","TOT","PC_LF","M","2020-02",3.996721,
"GBR","HUR","TOT","PC_LF","M","2020-03",4.04138,
"GBR","HUR","TOT","PC_LF","M","2020-04",4.14699,
"GBR","HUR","TOT","PC_LF","M","2020-05",4.137189,
"GBR","HUR","TOT","PC_LF","M","2020-06",4.318904,
"GBR","HUR","TOT","PC_LF","M","2020-07",4.538391,
"GBR","HUR","TOT","PC_LF","M","2020-08",4.84807,
"GBR","HUR","TOT","PC_LF","M","2020-09",5.049924,
"GBR","HUR","TOT","PC_LF","M","2020-10",5.10721,
"GBR","HUR","TOT","PC_LF","M","2020-11",5.219832,
"GBR","HUR","TOT","PC_LF","M","2020-12",5.134026,
"GBR","HUR","TOT","PC_LF","M","2021-01",5.034872,
"GBR","HUR","TOT","PC_LF","M","2021-02",4.885616,
"GBR","HUR","TOT","PC_LF","M","2021-03",4.840756,
"GBR","HUR","TOT","PC_LF","M","2021-04",4.839443,
"GBR","HUR","TOT","PC_LF","M","2021-05",4.723915,
"GBR","HUR","TOT","PC_LF","M","2021-06",4.572463,
"GBR","HUR","TOT","PC_LF","M","2021-07",4.451372,
"GBR","HUR","TOT","PC_LF","M","2021-08",4.263134,
"GBR","HUR","TOT","PC_LF","M","2021-09",4.195306,
"USA","HUR","TOT","PC_LF","M","2005-09",5,
"USA","HUR","TOT","PC_LF","M","2005-10",5,
"USA","HUR","TOT","PC_LF","M","2005-11",5,
"USA","HUR","TOT","PC_LF","M","2005-12",4.9,
"USA","HUR","TOT","PC_LF","M","2006-01",4.7,
"USA","HUR","TOT","PC_LF","M","2006-02",4.8,
"USA","HUR","TOT","PC_LF","M","2006-03",4.7,
"USA","HUR","TOT","PC_LF","M","2006-04",4.7,
